,Error,Temperature,Hidden weights,Output weights
0,2.7767035961151123,1.0,"[[0.49997163 0.49978432 0.4999901  0.5        0.49974877 0.5
  0.49978316 0.49978185 0.49999008 0.49999005 0.4999703  0.49999005
  0.49997053 0.49999052]
 [0.49917713 0.4997451  0.4997426  0.49997017 0.49959415 0.4997425
  0.49984232 0.5        0.49978194 0.5        0.49978206 0.49997017
  0.49958754 0.49917534]]","[[0.58974934 0.5897156  0.5896984  0.5896786  0.5897318  0.58969754
  0.58970743 0.58969426 0.5896951  0.5896769  0.58969676 0.58967936
  0.58971316 0.5897478 ]
 [0.58977026 0.5897393  0.5897235  0.58970535 0.5897542  0.5897228
  0.5897318  0.5897198  0.58972055 0.58970386 0.58972204 0.5897061
  0.5897371  0.5897688 ]
 [0.5897809  0.5897514  0.5897364  0.58971906 0.5897656  0.5897357
  0.58974427 0.58973277 0.5897335  0.5897176  0.589735   0.5897198
  0.58974934 0.58977956]
 [0.5897932  0.58976537 0.5897512  0.5897348  0.5897788  0.5897505
  0.58975863 0.5897478  0.58974844 0.5897334  0.5897498  0.5897355
  0.5897634  0.5897919 ]
 [0.5897602  0.58972794 0.5897114  0.5896925  0.58974344 0.58971065
  0.58972013 0.5897075  0.5897083  0.58969086 0.5897099  0.58969325
  0.5897256  0.5897587 ]
 [0.58978146 0.589752   0.589737   0.5897197  0.58976614 0.5897363
  0.58974487 0.5897334  0.58973414 0.5897183  0.58973557 0.5897204
  0.5897499  0.5897801 ]
 [0.5897753  0.5897451  0.58972967 0.58971184 0.58975965 0.5897289
  0.5897378  0.589726   0.5897267  0.58971035 0.5897282  0.5897126
  0.5897429  0.5897739 ]
 [0.5897835  0.58975434 0.58973944 0.58972234 0.58976835 0.5897387
  0.5897473  0.5897359  0.58973664 0.5897209  0.5897381  0.58972305
  0.58975226 0.5897821 ]
 [0.58978295 0.58975375 0.58973885 0.5897217  0.5897678  0.58973813
  0.58974665 0.58973527 0.589736   0.58972025 0.5897374  0.5897224
  0.58975166 0.5897816 ]
 [0.5897943  0.58976656 0.58975244 0.5897361  0.58977985 0.5897517
  0.5897598  0.58974904 0.5897497  0.5897348  0.58975106 0.5897368
  0.58976454 0.58979297]
 [0.58978194 0.5897526  0.5897376  0.58972037 0.58976674 0.5897369
  0.58974546 0.589734   0.58973473 0.58971894 0.58973616 0.5897211
  0.58975047 0.58978057]
 [0.5897927  0.58976483 0.5897506  0.58973414 0.58977824 0.5897499
  0.58975804 0.58974713 0.58974785 0.58973277 0.5897492  0.58973485
  0.5897628  0.5897914 ]
 [0.58977175 0.58974105 0.5897254  0.5897073  0.58975583 0.5897246
  0.5897336  0.5897216  0.5897224  0.5897058  0.5897239  0.5897081
  0.58973885 0.5897703 ]
 [0.58975035 0.58971673 0.58969957 0.58967984 0.5897329  0.58969873
  0.58970857 0.58969545 0.5896963  0.58967817 0.5896979  0.5896806
  0.5897143  0.58974874]]"
1,2.776832342147827,1.0,"[[0.49995586 0.49966452 0.4999846  0.5        0.4996092  0.5
  0.49966273 0.4996607  0.49998456 0.49998453 0.49995378 0.49998453
  0.49995416 0.49998525]
 [0.49872    0.49960354 0.49959964 0.4999536  0.49936873 0.4995995
  0.49975473 0.5        0.49966082 0.5        0.499661   0.4999536
  0.49935845 0.49871722]]","[[0.58959305 0.58955276 0.58953345 0.5895124  0.58957165 0.58953255
  0.58954346 0.589529   0.5895299  0.5895107  0.5895317  0.5895132
  0.58954996 0.5895911 ]
 [0.58962697 0.58959    0.5895723  0.589553   0.5896074  0.58957154
  0.5895815  0.58956826 0.5895691  0.58955145 0.5895707  0.5895538
  0.58958745 0.5896252 ]
 [0.58964425 0.589609   0.5895922  0.5895738  0.5896256  0.58959144
  0.5896009  0.5895883  0.58958906 0.5895723  0.58959067 0.5895745
  0.58960664 0.5896426 ]
 [0.5896642  0.58963096 0.5896151  0.58959764 0.58964664 0.5896144
  0.58962333 0.5896114  0.5896121  0.5895963  0.5896136  0.5895984
  0.5896287  0.5896626 ]
 [0.58961064 0.5895721  0.5895536  0.58953345 0.5895902  0.58955276
  0.58956325 0.58954936 0.58955026 0.5895318  0.5895519  0.5895343
  0.58956945 0.5896087 ]
 [0.58964515 0.58961    0.5895932  0.58957475 0.5896265  0.5895924
  0.5896019  0.58958924 0.58959    0.58957326 0.5895916  0.5895755
  0.58960754 0.5896434 ]
 [0.5896352  0.5895991  0.5895818  0.58956283 0.58961606 0.58958095
  0.5895908  0.5895778  0.58957857 0.5895613  0.5895802  0.58956367
  0.58959657 0.5896334 ]
 [0.5896484  0.5896136  0.5895969  0.58957875 0.58963    0.58959615
  0.5896056  0.5895931  0.5895939  0.58957726 0.58959544 0.58957946
  0.58961123 0.58964676]
 [0.5896476  0.58961266 0.58959603 0.58957773 0.5896291  0.5895952
  0.5896047  0.5895921  0.5895929  0.58957624 0.5895944  0.5895785
  0.5896103  0.58964586]
 [0.58966595 0.5896328  0.589617   0.58959967 0.58964837 0.58961624
  0.5896252  0.5896133  0.58961403 0.5895983  0.5896155  0.5896004
  0.5896305  0.5896643 ]
 [0.5896459  0.5896109  0.58959407 0.58957577 0.5896274  0.5895933
  0.58960277 0.5895902  0.58959097 0.5895743  0.5895925  0.5895765
  0.58960843 0.5896442 ]
 [0.58966345 0.5896301  0.58961415 0.5895967  0.5896458  0.5896134
  0.58962244 0.5896104  0.5896112  0.58959526 0.58961266 0.5895974
  0.5896278  0.5896618 ]
 [0.5896294  0.5895927  0.5895752  0.589556   0.58961    0.58957434
  0.5895843  0.5895711  0.58957195 0.5895544  0.58957356 0.58955675
  0.5895902  0.5896276 ]
 [0.58959466 0.5895545  0.5895353  0.5895143  0.5895734  0.5895344
  0.58954525 0.5895308  0.5895317  0.5895126  0.58953345 0.5895151
  0.5895517  0.58959264]]"
2,2.776904582977295,1.0,"[[0.4999344  0.49950147 0.4999771  0.5        0.49941924 0.5
  0.49949878 0.49949577 0.49997708 0.49997702 0.4999313  0.49997702
  0.4999319  0.49997807]
 [0.4980977  0.49941084 0.49940503 0.49993104 0.49906185 0.49940482
  0.49963552 0.5        0.49949595 0.5        0.49949622 0.49993104
  0.4990466  0.49809355]]","[[0.58940077 0.58933747 0.589306   0.5892706  0.5893675  0.5893045
  0.58932245 0.58929855 0.58930004 0.5892676  0.5893031  0.58927196
  0.58933294 0.5893977 ]
 [0.58945066 0.5893926  0.58936375 0.58933127 0.58942026 0.58936244
  0.58937883 0.589357   0.5893584  0.5893286  0.5893611  0.5893326
  0.58938843 0.58944786]
 [0.5894761  0.5894208  0.5893933  0.5893623  0.5894471  0.58939207
  0.5894077  0.5893868  0.58938813 0.5893598  0.58939075 0.5893636
  0.58941686 0.5894735 ]
 [0.5895055  0.5894533  0.5894274  0.589398   0.58947814 0.58942616
  0.5894409  0.5894213  0.58942246 0.58939564 0.5894249  0.58939934
  0.5894496  0.58950305]
 [0.58942664 0.589366   0.5893359  0.589302   0.58939487 0.58933455
  0.5893517  0.5893289  0.5893303  0.5892992  0.5893331  0.58930343
  0.5893617  0.58942366]
 [0.5894774  0.58942217 0.58939475 0.5893638  0.5894484  0.5893935
  0.58940905 0.58938825 0.58938956 0.58936125 0.5893922  0.5893651
  0.58941823 0.58947474]
 [0.58946276 0.589406   0.5893778  0.589346   0.589433   0.58937645
  0.5893926  0.5893712  0.5893725  0.5893433  0.58937514 0.58934736
  0.58940196 0.58946   ]
 [0.58948225 0.58942753 0.58940035 0.5893698  0.5894536  0.5893991
  0.5894146  0.58939403 0.5893953  0.5893672  0.58939785 0.589371
  0.58942366 0.5894797 ]
 [0.589481   0.58942616 0.58939904 0.5893683  0.58945227 0.58939767
  0.5894132  0.58939254 0.5893938  0.5893657  0.58939636 0.58936954
  0.5894223  0.5894784 ]
 [0.58950806 0.58945596 0.5894302  0.58940107 0.5894807  0.58942896
  0.5894436  0.5894241  0.5894253  0.5893987  0.58942777 0.58940226
  0.58945227 0.5895055 ]
 [0.58947855 0.5894235  0.5893961  0.5893653  0.5894497  0.5893948
  0.5894104  0.5893897  0.589391   0.58936274 0.58939356 0.58936656
  0.58941954 0.5894759 ]
 [0.58950436 0.58945197 0.589426   0.5893966  0.5894769  0.5894247
  0.5894396  0.5894198  0.58942103 0.58939415 0.5894235  0.58939785
  0.5894482  0.5895018 ]
 [0.58945423 0.5893966  0.589368   0.5893357  0.5894241  0.5893666
  0.58938295 0.58936125 0.5893626  0.58933306 0.5893653  0.58933705
  0.5893925  0.5894515 ]
 [0.5894031  0.58934003 0.58930874 0.5892734  0.58937    0.58930725
  0.5893251  0.58930135 0.5893028  0.5892705  0.5893057  0.5892748
  0.5893355  0.5894    ]]"
3,2.7770020961761475,1.0,"[[0.49991548 0.4993576  0.4999705  0.5        0.49925166 0.5
  0.49935415 0.4993503  0.49997047 0.49997038 0.4999115  0.49997038
  0.49991226 0.49997175]
 [0.49754864 0.49924085 0.49923337 0.49991113 0.49879113 0.4992331
  0.49953035 0.5        0.49935052 0.5        0.49935088 0.49991113
  0.4987715  0.49754328]]","[[0.5892217  0.58914423 0.58910656 0.5890649  0.58918077 0.5891048
  0.58912617 0.5890977  0.58909947 0.5890615  0.58910304 0.5890665
  0.58913875 0.58921796]
 [0.58928645 0.5892154  0.5891808  0.5891427  0.589249   0.5891793
  0.5891988  0.58917284 0.58917445 0.5891395  0.5891776  0.5891442
  0.58921033 0.589283  ]
 [0.5893195  0.5892518  0.5892189  0.58918244 0.5892838  0.58921736
  0.589236   0.58921117 0.5892127  0.5891796  0.5892158  0.5891839
  0.58924705 0.58931625]
 [0.5893577  0.5892938  0.5892628  0.5892283  0.589324   0.5892613
  0.5892789  0.58925545 0.5892569  0.5892255  0.5892598  0.58922976
  0.5892893  0.58935463]
 [0.5892553  0.58918107 0.589145   0.5891052  0.5892162  0.5891434
  0.58916384 0.58913666 0.5891383  0.5891019  0.58914167 0.5891068
  0.5891759  0.5892516 ]
 [0.5893212  0.5892536  0.5892207  0.5891844  0.5892855  0.5892192
  0.5892378  0.589213   0.58921456 0.5891814  0.58921766 0.5891859
  0.58924884 0.58931786]
 [0.5893022  0.5892327  0.58919895 0.5891615  0.5892655  0.5891973
  0.5892166  0.5891911  0.5891926  0.5891584  0.5891957  0.5891631
  0.5892278  0.5892988 ]
 [0.58932745 0.5892605  0.589228   0.58919203 0.58929217 0.5892265
  0.58924496 0.58922046 0.58922195 0.58918905 0.589225   0.58919346
  0.5892558  0.5893243 ]
 [0.58932585 0.58925873 0.58922625 0.5891901  0.5892905  0.58922464
  0.5892432  0.58921856 0.58922005 0.58918715 0.5892231  0.58919156
  0.5892541  0.5893226 ]
 [0.58936095 0.58929724 0.58926636 0.58923215 0.58932734 0.58926487
  0.5892824  0.5892591  0.5892606  0.58922935 0.5892635  0.5892335
  0.58929276 0.5893578 ]
 [0.5893227  0.5892553  0.5892225  0.5891863  0.58928716 0.58922094
  0.5892396  0.58921486 0.5892164  0.58918333 0.58921945 0.58918774
  0.5892505  0.5893194 ]
 [0.5893562  0.58929205 0.58926094 0.5892264  0.5893224  0.58925945
  0.58927715 0.5892536  0.58925503 0.58922356 0.58925796 0.58922786
  0.5892875  0.589353  ]
 [0.5892911  0.5892206  0.58918625 0.58914834 0.58925396 0.58918464
  0.58920413 0.58917826 0.58917993 0.5891453  0.5891831  0.5891499
  0.5892156  0.5892877 ]
 [0.5892247  0.58914757 0.5891101  0.58906853 0.58918405 0.5891083
  0.58912957 0.5891013  0.589103   0.58906513 0.58910644 0.5890702
  0.5891421  0.5892209 ]]"
4,2.777087688446045,1.0,"[[0.49989536 0.49920478 0.4999635  0.5        0.4990736  0.5
  0.4992005  0.49919575 0.49996343 0.49996334 0.49989042 0.49996334
  0.49989137 0.499965  ]
 [0.4969652  0.4990602  0.49905097 0.49989    0.49850348 0.49905065
  0.4994186  0.5        0.499196   0.5        0.49919644 0.49989
  0.49847922 0.49695858]]","[[0.5890373  0.58894116 0.58889395 0.58884126 0.58898664 0.5888917
  0.58891857 0.5888828  0.588885   0.5888369  0.58888954 0.5888433
  0.5889343  0.58903265]
 [0.5891173  0.58902913 0.5889858  0.5889375  0.589071   0.58898383
  0.5890084  0.5889757  0.58897775 0.5889335  0.58898175 0.5889394
  0.5890228  0.589113  ]
 [0.58915824 0.5890742  0.58903295 0.5889868  0.589114   0.589031
  0.58905447 0.58902323 0.58902514 0.5889831  0.5890291  0.5889887
  0.58906823 0.5891542 ]
 [0.5892054  0.5891261  0.58908725 0.5890436  0.5891637  0.5890854
  0.58910745 0.589078   0.58907986 0.58904004 0.5890835  0.58904546
  0.5891205  0.5892016 ]
 [0.5890787  0.5889867  0.5889415  0.5888911  0.5890304  0.5889394
  0.5889651  0.58893096 0.58893305 0.5888869  0.5889373  0.5888932
  0.5889802  0.5890742 ]
 [0.58916026 0.5890764  0.58903515 0.58898926 0.5891161  0.5890333
  0.5890567  0.5890255  0.58902746 0.58898544 0.58903134 0.5889911
  0.58907044 0.58915615]
 [0.5891367  0.58905053 0.5890082  0.5889609  0.5890914  0.5890061
  0.5890304  0.5889983  0.5890003  0.58895695 0.5890042  0.5889629
  0.5890444  0.58913255]
 [0.589168   0.589085   0.58904415 0.5889987  0.5891244  0.5890423
  0.5890655  0.5890347  0.5890366  0.5889949  0.5890404  0.5890005
  0.5890791  0.5891641 ]
 [0.58916605 0.5890828  0.589042   0.58899635 0.5891223  0.58904
  0.5890633  0.58903235 0.58903426 0.58899254 0.5890381  0.58899814
  0.58907694 0.58916205]
 [0.58920944 0.5891304  0.58909166 0.5890484  0.58916783 0.5890898
  0.5891118  0.58908254 0.5890844  0.5890448  0.5890881  0.5890502
  0.5891248  0.58920556]
 [0.5891621  0.5890785  0.5890374  0.5889916  0.5891182  0.58903545
  0.5890589  0.58902776 0.5890297  0.5889878  0.58903354 0.58899343
  0.5890725  0.58915806]
 [0.58920354 0.58912396 0.589085   0.5890413  0.5891617  0.5890831
  0.5891053  0.58907574 0.58907753 0.58903766 0.5890812  0.58904314
  0.5891183  0.58919966]
 [0.5891231  0.5890356  0.58899254 0.58894455 0.5890771  0.5889905
  0.589015   0.58898246 0.58898455 0.5889407  0.58898854 0.5889465
  0.5890293  0.58911884]
 [0.589041   0.58894527 0.5888983  0.58884573 0.5889907  0.58889604
  0.5889228  0.5888873  0.58888936 0.58884144 0.5888938  0.5888479
  0.5889384  0.5890363 ]]"
5,2.7771787643432617,1.0,"[[0.49987575 0.49905574 0.49995664 0.5        0.49889994 0.5
  0.49905068 0.49904504 0.49995658 0.49995646 0.49986988 0.49995646
  0.49987102 0.49995846]
 [0.49639618 0.49888408 0.4988731  0.49986938 0.49822298 0.49887273
  0.49930963 0.5        0.4990453  0.5        0.49904585 0.49986938
  0.4981942  0.49638835]]","[[0.58885455 0.5887419  0.5886869  0.58862585 0.5887951  0.58868426
  0.58871555 0.58867395 0.5886765  0.58862084 0.58868176 0.58862823
  0.5887339  0.58884907]
 [0.5889496  0.5888463  0.58879584 0.58873993 0.5888953  0.5887935
  0.5888221  0.5887841  0.5887865  0.5887353  0.58879113 0.58874214
  0.58883893 0.58894455]
 [0.5889984  0.5888999  0.5888518  0.58879834 0.5889465  0.58884954
  0.58887684 0.58884054 0.58884275 0.5887941  0.5888473  0.58880055
  0.58889294 0.5889936 ]
 [0.58905447 0.58896154 0.58891624 0.5888657  0.5890056  0.5889141
  0.5889398  0.5889055  0.58890766 0.5888616  0.5889119  0.58886784
  0.588955   0.58905   ]
 [0.5889037  0.58879596 0.58874327 0.58868486 0.58884704 0.5887408
  0.58877075 0.588731   0.58873343 0.58868    0.5887384  0.5886873
  0.58878833 0.5888984 ]
 [0.58900076 0.5889025  0.58885443 0.58880126 0.58894897 0.5888523
  0.58887947 0.5888432  0.5888455  0.58879685 0.58885    0.5888034
  0.5888955  0.58899593]
 [0.58897275 0.5888718  0.5888224  0.58876765 0.58891964 0.58882004
  0.58884823 0.5888109  0.58881325 0.58876306 0.5888178  0.58877
  0.58886456 0.58896786]
 [0.58901    0.5889127  0.5888651  0.5888124  0.5889588  0.58886296
  0.58888996 0.5888541  0.5888563  0.5888081  0.58886075 0.58881456
  0.5889058  0.58900535]
 [0.5890076  0.5889101  0.58886254 0.58880967 0.58895636 0.5888602
  0.58888733 0.58885133 0.58885354 0.58880526 0.588858   0.58881176
  0.58890325 0.58900297]
 [0.58905923 0.58896667 0.5889215  0.58887136 0.5890105  0.58891934
  0.588945   0.58891094 0.5889131  0.58886725 0.5889173  0.58887345
  0.5889601  0.5890547 ]
 [0.58900297 0.588905   0.5888571  0.588804   0.58895147 0.58885485
  0.5888821  0.5888459  0.5888482  0.58879966 0.58885264 0.58880615
  0.588898   0.5889982 ]
 [0.5890522  0.58895904 0.58891356 0.58886296 0.58900315 0.58891135
  0.5889372  0.58890283 0.5889049  0.5888588  0.5889092  0.5888651
  0.58895236 0.5890477 ]
 [0.58895653 0.588854   0.5888038  0.5887483  0.5889026  0.5888015
  0.58883    0.58879215 0.5887945  0.5887438  0.5887992  0.58875054
  0.5888467  0.5889515 ]
 [0.58885896 0.5887468  0.58869207 0.58863115 0.58879995 0.58868945
  0.58872056 0.58867925 0.5886817  0.5886262  0.5886868  0.58863366
  0.5887388  0.5888534 ]]"
6,2.7772672176361084,1.0,"[[0.49985588 0.49890468 0.4999497  0.5        0.49872392 0.5
  0.4988988  0.49889228 0.49994963 0.49994949 0.49984908 0.49994949
  0.4998504  0.4999518 ]
 [0.4958194  0.49870557 0.49869284 0.49984848 0.49793866 0.4986924
  0.49919918 0.5        0.4988926  0.5        0.49889323 0.49984848
  0.49790528 0.4958103 ]]","[[0.5886708  0.5885406  0.58847684 0.58840597 0.5886022  0.58847386
  0.5885101  0.5884619  0.58846486 0.5884001  0.58847094 0.58840877
  0.5885314  0.5886645 ]
 [0.588781   0.5886616  0.58860314 0.58853817 0.5887183  0.58860046
  0.5886336  0.5885895  0.5885923  0.5885328  0.58859766 0.5885408
  0.5886531  0.58877516]
 [0.58883756 0.5887238  0.58866805 0.58860594 0.5887777  0.5886654
  0.5886971  0.588655   0.58865756 0.588601   0.5886628  0.5886085
  0.5887157  0.5888321 ]
 [0.58890265 0.5887953  0.5887428  0.5886841  0.58884627 0.5887403
  0.5887701  0.58873034 0.58873284 0.5886793  0.5887377  0.5886866
  0.5887877  0.5888975 ]
 [0.5887278  0.58860326 0.58854216 0.58847433 0.5886623  0.58853936
  0.58857405 0.5885279  0.5885308  0.58846873 0.5885365  0.5884772
  0.5885944  0.58872163]
 [0.58884037 0.58872676 0.5886711  0.58860934 0.5887806  0.5886686
  0.5887001  0.5886581  0.5886607  0.5886042  0.58866596 0.58861184
  0.58871865 0.58883476]
 [0.5888078  0.5886912  0.58863395 0.58857036 0.58874655 0.5886312
  0.5886639  0.5886206  0.5886233  0.588565   0.5886286  0.58857304
  0.5886828  0.5888022 ]
 [0.5888511  0.5887387  0.5886835  0.5886223  0.58879197 0.588681
  0.5887123  0.5886707  0.58867323 0.58861727 0.5886784  0.5886248
  0.58873063 0.5888457 ]
 [0.58884835 0.58873564 0.5886805  0.58861905 0.5887891  0.5886778
  0.58870924 0.5886675  0.5886701  0.5886139  0.58867526 0.5886215
  0.58872765 0.5888429 ]
 [0.5889082  0.5888012  0.5887489  0.58869064 0.5888519  0.58874637
  0.5887761  0.58873665 0.5887391  0.58868587 0.58874404 0.5886931
  0.58879364 0.58890295]
 [0.5888429  0.5887297  0.5886742  0.5886125  0.58878344 0.58867157
  0.58870316 0.5886612  0.5886638  0.58860743 0.588669   0.588615
  0.5887216  0.5888374 ]
 [0.5889     0.5887924  0.58873963 0.58868086 0.5888434  0.58873713
  0.5887671  0.58872724 0.5887297  0.58867604 0.5887346  0.58868337
  0.58878464 0.5888948 ]
 [0.58878905 0.58867055 0.58861244 0.5885479  0.58872676 0.58860976
  0.5886428  0.58859885 0.58860165 0.5885427  0.588607   0.5885505
  0.5886621  0.58878326]
 [0.5886759  0.5885463  0.58848286 0.5884121  0.5886078  0.5884798
  0.58851594 0.588468   0.5884709  0.5884064  0.58847684 0.588415
  0.58853704 0.58866954]]"
7,2.7773563861846924,1.0,"[[0.49983606 0.49875426 0.49994278 0.5        0.49854866 0.5
  0.4987476  0.49874017 0.49994272 0.49994254 0.49982837 0.49994254
  0.49982986 0.4999452 ]
 [0.49524495 0.4985278  0.49851334 0.49982768 0.49765554 0.49851283
  0.4990892  0.5        0.49874052 0.5        0.49874124 0.49982768
  0.4976176  0.4952346 ]]","[[0.588487   0.5883398  0.58826774 0.58818775 0.5884095  0.58826435
  0.5883053  0.5882508  0.5882542  0.5881812  0.58826107 0.588191
  0.5883293  0.5884799 ]
 [0.5886124  0.5884773  0.5884113  0.58833796 0.58854145 0.58840823
  0.58844566 0.58839583 0.588399   0.5883319  0.5884051  0.5883409
  0.58846766 0.58860576]
 [0.58867675 0.58854806 0.58848506 0.588415   0.5886091  0.5884821
  0.58851784 0.58847034 0.5884732  0.5884094  0.58847916 0.5884179
  0.5885389  0.58867055]
 [0.58875084 0.5886294  0.58857006 0.58850384 0.58868706 0.5885672
  0.58860093 0.588556   0.5885588  0.5884985  0.58856434 0.58850664
  0.5886208  0.588745  ]
 [0.5885518  0.588411   0.58834195 0.5882654  0.5884778  0.58833873
  0.58837795 0.58832586 0.5883291  0.5882591  0.5883355  0.58826864
  0.5884009  0.58854485]
 [0.5886799  0.58855146 0.5884885  0.58841884 0.5886123  0.58848566
  0.5885213  0.58847386 0.5884768  0.58841306 0.58848274 0.58842164
  0.5885423  0.5886736 ]
 [0.5886429  0.58851093 0.58844626 0.58837456 0.5885736  0.5884432
  0.58848006 0.5884312  0.5884342  0.5883685  0.58844024 0.58837754
  0.58850145 0.5886365 ]
 [0.5886921  0.588565   0.58850265 0.58843356 0.5886253  0.5884998
  0.58853513 0.58848816 0.588491   0.5884279  0.58849686 0.58843637
  0.5885559  0.588686  ]
 [0.588689   0.58856153 0.5884992  0.58842987 0.58862203 0.5884962
  0.5885317  0.5884845  0.58848745 0.58842415 0.5884933  0.58843267
  0.5885525  0.5886829 ]
 [0.58875716 0.58863616 0.588577   0.5885113  0.5886935  0.5885742
  0.5886078  0.5885632  0.58856595 0.5885059  0.5885715  0.58851403
  0.5886276  0.5887512 ]
 [0.5886829  0.58855474 0.58849204 0.5884224  0.5886156  0.58848906
  0.58852476 0.5884774  0.58848035 0.58841676 0.5884862  0.5884253
  0.58854556 0.5886766 ]
 [0.58874786 0.5886261  0.5885665  0.58850014 0.5886838  0.5885636
  0.58859754 0.5885525  0.5885552  0.5884947  0.5885608  0.58850294
  0.5886173  0.5887419 ]
 [0.58862156 0.5884875  0.5884218  0.588349   0.5885511  0.5884188
  0.5884561  0.5884065  0.58840966 0.58834314 0.58841574 0.58835196
  0.5884779  0.588615  ]
 [0.5884929  0.58834624 0.58827454 0.5881948  0.5884158  0.58827114
  0.588312   0.5882578  0.58826107 0.5881883  0.5882678  0.58819807
  0.5883358  0.58848566]]"
8,2.777445077896118,1.0,"[[0.49981618 0.49860325 0.49993584 0.5        0.4983727  0.5
  0.49859577 0.49858746 0.49993578 0.49993557 0.49980757 0.49993557
  0.49980924 0.49993855]
 [0.4946682  0.49834934 0.49833316 0.4998068  0.4973713  0.4983326
  0.4989788  0.5        0.49858788 0.5        0.49858868 0.4998068
  0.49732882 0.49465662]]","[[0.5883029  0.5881384  0.5880578  0.5879683  0.5882163  0.588054
  0.5880998  0.58803886 0.5880427  0.5879609  0.5880503  0.58797187
  0.58812666 0.5882949 ]
 [0.5884434  0.5882925  0.58821857 0.5881365  0.5883642  0.5882152
  0.5882571  0.5882013  0.5882048  0.5881297  0.58821166 0.5881398
  0.58828163 0.588436  ]
 [0.5885156  0.58837175 0.5883013  0.5882229  0.58844006 0.58829796
  0.58833796 0.5882848  0.588288   0.5882166  0.5882947  0.58822614
  0.5883615  0.58850867]
 [0.58859867 0.588463   0.58839655 0.58832246 0.58852744 0.5883934
  0.5884311  0.5883809  0.588384   0.58831644 0.5883902  0.5883256
  0.5884533  0.5885922 ]
 [0.5883755  0.5882181  0.5881409  0.5880552  0.5882928  0.58813727
  0.58818114 0.58812284 0.5881265  0.58804816 0.5881337  0.5880588
  0.5882068  0.5883677 ]
 [0.5885191  0.58837557 0.5883052  0.58822715 0.58844364 0.58830196
  0.58834183 0.5882888  0.58829206 0.5882207  0.5882987  0.5882303
  0.5883653  0.58851206]
 [0.5884776  0.58833015 0.5882578  0.58817756 0.5884002  0.5882544
  0.5882956  0.5882409  0.5882443  0.58817077 0.58825105 0.58818084
  0.58831954 0.58847046]
 [0.58853287 0.58839077 0.58832103 0.58824366 0.5884582  0.5883178
  0.5883574  0.5883048  0.58830804 0.58823735 0.58831453 0.5882468
  0.5883805  0.58852595]
 [0.58852935 0.5883869  0.58831716 0.58823955 0.58845454 0.5883138
  0.58835346 0.5883007  0.588304   0.5882331  0.58831054 0.5882427
  0.5883767  0.5885225 ]
 [0.58860576 0.5884706  0.58840436 0.5883308  0.58853465 0.5884012
  0.5884388  0.5883889  0.588392   0.58832484 0.5883982  0.5883339
  0.5884609  0.5885991 ]
 [0.5885225  0.58837926 0.5883091  0.5882312  0.58844733 0.5883058
  0.5883457  0.5882927  0.58829606 0.5882248  0.5883026  0.5882344
  0.588369   0.5885154 ]
 [0.58859533 0.58845925 0.58839256 0.58831835 0.5885238  0.5883894
  0.5884273  0.5883769  0.58838    0.58831227 0.58838624 0.58832145
  0.5884494  0.58858865]
 [0.5884537  0.5883039  0.58823043 0.5881489  0.58837503 0.58822703
  0.58826876 0.58821326 0.5882168  0.58814234 0.58822364 0.5881522
  0.58829314 0.5884464 ]
 [0.58830947 0.5881456  0.5880654  0.58797616 0.5882234  0.58806163
  0.5881073  0.58804667 0.58805037 0.5879689  0.5880579  0.58797985
  0.58813393 0.5883014 ]]"
